"Name","Count"
"Imperial Library\Imperial Library\Detail Components\Div 03-Concrete\035300-Concrete Topping","1"
"Componente de Detalhe\Div 06-Madeira e plástico\06400-Madeiramento arquitetônico","1"
"Libraries\Brazil\Mecânica\Arquitetura\Componentes secundários de ar\Fornalhas","1"
"Libraries\US Metric\Electrical\Architectural\Electrical Power\Distribution","1"
"Detail Components","1"
"Iluminação\LUMINÁRIAS\Interior_Cooper_Shaper_Wall_635","1"
"Libraries\US Metric\Pipe\Fittings\Gray Iron Flanges\Class 25","1"
"Componente de Detalhe\Div 03-Concreto\03100-Formas e acessórios de concreto\03150-Acessórios de concreto","1"
"Libraries\US Metric\Pipe\Fittings\Profiles","1"
"Componente de Detalhe\Div 02-Preparação do terreno\02700-Bases, lastros e pavimentos\02770-Meios-fios e canaletas","1"
"Libraries\US Metric\Pipe\Valves\3 Way Valves","1"
"Iluminação\LUMINÁRIAS\25x48 - HighBay - HBE","1"
"Libraries\US Metric\Pipe\Valves\Ball Valves","1"
"Libraries\US Metric\Pipe\Valves\Butterfly Valves","1"
"Iluminação\Luminarias","1"
"Dispositivos de comunicação","1"
"Libraries\US Metric\Pipe\Valves\Gate Valves","1"
"Libraries\US Metric\Pipe\Valves\Steam Traps","1"
"Libraries\US Metric\Plumbing\Architectural\Equipment\Water Heaters","1"
"Libraries\US Metric\Plumbing\Architectural\Fixtures\Drains","1"
"Libraries\US Metric\Plumbing\Architectural\Fixtures\Drinking Fountains","1"
"Libraries\US Metric\Plumbing\Architectural\Fixtures\Showers","1"
"Dispositivos de dados","1"
"Libraries\US Metric\Plumbing\MEP\Fixtures\Emergency Fixtures","1"
"Libraries\US Metric\Profiles\Framing\Wood","1"
"Hidráulico\moveis de banheiro","1"
"Libraries\US Metric\Railings\Supports","1"
"Libraries\US Metric\Railings\Terminations","1"
"Hidráulico\Hidráulica\Arquitetura\Peças\Drenagens","1"
"Libraries\US Metric\Specialty Equipment\Escalators","1"
"Detail Components\Roofing","1"
"Libraries\US Metric\Electrical\Architectural\Information and Communication\Communication","1"
"Detail Components\Purlins-Rails","1"
"Iluminação\LUMINÁRIAS\Recessed_Cooper_FailSafe_Vandal Resistant_CFL_RCSRDRRDSEDR","1"
"Imperial Library\Detail Components\Div 04-Masonry\040500-Common Work Results for Masonry\040513-Masonry Mortaring","1"
"Imperial Library\Detail Components\Div 03-Concrete\035400-Cast Underlayment","1"
"Imperial Library\Detail Components\Div 03-Concrete\035300-Concrete Topping","1"
"Imperial Library\Detail Components\Div 01-General","1"
"Imperial Library\Casework","1"
"Detail Components\Lintols","1"
"Imagens e RPC","1"
"Iluminação\TETO\PENDENTES","1"
"Libraries\US Metric\Mechanical\Architectural\Air-Side Components\Air Conditioners","1"
"Libraries\US Metric\Mechanical\Architectural\Air-Side Components\Furnaces","1"
"Libraries\US Metric\Mechanical\Architectural\Air-Side Components\Heat Distribution Devices","1"
"Libraries\US Metric\Mechanical\Architectural\Water-Side Components\Boilers","1"
"Componente de Detalhe\Div 04-Alvenaria\04060-Argamassa de alvenaria","1"
"Componente de Detalhe\Div 03-Concreto\03500-Decks e contrapisos cimentícios\03540-Contrapisos cimentícios","1"
"Libraries\US Metric\Mechanical\MEP\Air-Side Components\Cleaners","1"
"Libraries\US Metric\Mechanical\MEP\Air-Side Components\Energy Recovery","1"
"Iluminação\SpotdeEmbutir","1"
"Libraries\US Metric\Mechanical\MEP\Air-Side Components\Furnaces","1"
"Iluminação\Spot de trilho","1"
"Libraries\US Metric\Mechanical\MEP\Air-Side Components\Humidifiers and Dehumidifiers","1"
"Iluminação\PISO","1"
"Iluminação\LUMINÁRIAS\Recessed_Cooper_FailSafe_Vandal Resistant_CFL_UCUW","1"
"Libraries\US Metric\Mechanical\MEP\General Components\Heat Exchangers","1"
"Libraries\US Metric\Mechanical\MEP\General Components\Heat Pumps","1"
"Iluminação\LUMINÁRIAS\Recessed_Cooper_FailSafe_Vandal Resistant_CFL_TR 18","1"
"Iluminação\LUMINÁRIAS\REBATEDORES","1"
"Hidráulico\Hidráulica\Arquitetura\Peças\Chuveiros","1"
"Libraries\Brazil\Mecânica\Arquitetura\Componentes secundários de ar\Dispositivos de distribuição de calor","1"
"Libraries\Brazil\Mecânica\Arquitetura\Componentes secundários de água\Caldeiras","1"
"Itens de detalhe\Concreto\Decks e contrapisos cimentícios\Contrapisos cimentícios","1"
"Instalações\Equipamento elétrico\LG Eletrica\REVIT Indoor Unit Files\LG_VRF_Indoor_Wall Mount","1"
"Itens de detalhe\Construção especial\Proteção de radiação","1"
"Itens de detalhe\Geral","1"
"Itens de detalhe\Madeira e plástico\Madeiramento arquitetônico","1"
"Instalações\Equipamento elétrico\Elétrica\Arquitetura\Iluminação\Luminarias\Interno\Específico do Brasil","1"
"Instalações\Equipamento elétrico\Elétrica\Arquitetura\Alimentação elétrica\Distribuição","1"
"Itens de detalhe\Transporte\Elevadores e gruas\Trilhos para suportes móveis","1"
"Instalações\Equipamento de hidráulica (1)\MEP\Acessórios\Chuveiros","1"
"Instalações\Equipamento de hidráulica (1)\MEP\Acessórios\Bebedouros","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Válvulas\Válvulas de piso","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Válvulas\Válvulas de 3 vias","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Válvulas\Purgadores","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Válvulas\Prevenções de refluxo","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Retangular\Uniões","1"
"Componente de Detalhe\Div 14-Transporte\14600-Elevadores e gruas\14605-Trilhos para suportes móveis","1"
"Componente de Detalhe\Div 13-Construção especial\13090-Proteção de radiação","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Retangular\Cruzamentos","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Retangular\Coberturas","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Oval\Ys","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Oval\Uniões","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Oval\Transições","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Oval\Deslocamentos","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Oval\Coberturas","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Formas múltiplas\Ts","1"
"Itens de detalhe\Concreto\Decks e contrapisos cimentícios\Cobertura de concreto","1"
"Libraries\Brazil\Corrimãos\Suportes","1"
"Instalações\Equipamento elétrico\LG Eletrica\REVIT Mini Source Files","1"
"Instalações\Equipamento elétrico\Luzes\20x48 - HighBay - HBE","1"
"Corrimãos\Suportes","1"
"Instrumentos Musicales","1"
"INTERIORES\Cozinhas\Cadeiras","1"
"INTERIORES\Decoração","1"
"INTERIORES\Decoração\Brinquedos","1"
"Instalações\Incêndio\Incêndio","1"
"INTERIORES\Decoração\OBJETOS DE DECORAÇÃO\Ventilador","1"
"Instalações\Gas GLP\Botijão","1"
"INTERIORES\Eletrônicos\Telefone","1"
"INTERIORES\Escritório\Recepção","1"
"INTERIORES\Lareira","1"
"INTERIORES\Sala de Estar\Hacks e estantes","1"
"INTERIORES\Sala de Estar\Mesas","1"
"INTERIORES\Sala de Estar\Puff","1"
"INTERIORES\Sala de Estar\Sofas","1"
"INTERIORES\Sala de Jogos","1"
"Instalações\EQUIPAMENTOS HIDRÁULICOS","1"
"Itens de detalhe\Acabamentos\Emboço e placa de gesso\Emboço de gesso","1"
"Instalações\EQUIPAMENTOS ESPECIAIS\Equipamento especial","1"
"Itens de detalhe\Acabamentos\Emboço e placa de gesso\Parede de gesso acartonado","1"
"Instalações\Equipamento mecânico\Mecânica\Arquitetura\Componentes secundários de ar\Fornalhas","1"
"Instalações\Equipamento elétrico\Luzes\Recessed_Inground_Cooper_Lumiere_Boca_696","1"
"Instalações\Equipamento elétrico\Luzes\Recessed_Inground_Cooper_Lumiere_Boca_630","1"
"Itens de detalhe\Acabamentos\Piso\Piso de madeira","1"
"Instalações\Equipamento elétrico\Luzes\Lighning Air","1"
"Itens de detalhe\Alvenaria\Argamassa de alvenaria","1"
"Libraries\Brazil\Mecânica\Arquitetura\Componentes secundários de ar\Ares condicionados","1"
"Libraries\Brazil\Corrimãos\Terminações","1"
"Libraries\Brazil\Duto\Conexões\Oval\Coberturas","1"
"Libraries\Brazil\Hidráulica\Arquitetura\Equipamento\Aquecedores de água","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\015 Soundlight Comfort","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\011 Pacific LED","1"
"Libraries\Brazil\Hidráulica\MEP\Conexões\Instalações de emergência","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\010 PowerBalance","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\009 Lumistone","1"
"Componente de Detalhe\Div 09-Acabamentos\09200-Emboço e placa de gesso\09205-Forração e armação","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\006 SmartForm LED BBS415","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\001 LuxSpace Micro BBS470","1"
"Libraries\Brazil\Itens de detalhe\Div 01-Geral","1"
"Libraries\Brazil\Itens de detalhe\Div 03-Concreto\03500-Decks e contrapisos cimentícios\03540-Contrapisos cimentícios","1"
"Libraries\Brazil\Itens de detalhe\Div 04-Alvenaria\04060-Argamassa de alvenaria","1"
"Imperial Library\Structural\Framing\Concrete","1"
"Imperial Library\Structural\Columns\Precast Concrete","1"
"Libraries\Brazil\Itens de detalhe\Div 05-Metais\05400-Estrutura metálica formada a frio\05420-Caibros de metal formados a frio","1"
"Libraries\Brazil\Itens de detalhe\Div 06-Madeira e plástico\06400-Madeiramento arquitetônico","1"
"Libraries\Brazil\Itens de detalhe\Div 07-Proteção térmica e umidade\07300-Telhas, azulejos e coberturas de telhado\07310-Telhas","1"
"Libraries\Brazil\Itens de detalhe\Div 08-Portas e janelas\08200-Porta mad plást\08210-Portas de madeira","1"
"Libraries\Brazil\Itens de detalhe\Div 09-Acabamentos\09200-Emboço e placa de gesso\09205-Forração e armação","1"
"Libraries\Brazil\Itens de detalhe\Div 09-Acabamentos\09200-Emboço e placa de gesso\09210-Emboço de gesso","1"
"Libraries\Brazil\Itens de detalhe\Div 09-Acabamentos\09600-Piso\09640-Piso de madeira","1"
"Libraries\Brazil\Itens de detalhe\Div 10-Especialidades\10200-Chaminés e ventilação\10230-Ventilação","1"
"Libraries\Brazil\Itens de detalhe\Div 13-Construção especial\13090-Proteção de radiação","1"
"Libraries\Brazil\Itens de detalhe\Div 14-Transporte\14600-Elevadores e gruas\14605-Trilhos para suportes móveis","1"
"Imperial Library\Imperial Library\Structural\Framing\Concrete","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\021 Mini Iridium LED","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Ferro cinza\Classe 25\Flange","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\022 Mini MileWide BRS419","1"
"Libraries\Brazil\Hidráulica\Arquitetura\Conexões\Chuveiros","1"
"Libraries\Brazil\Duto\Conexões\Oval\Deslocamentos","1"
"Libraries\Brazil\Duto\Conexões\Oval\Transições","1"
"Libraries\Brazil\Duto\Conexões\Oval\Uniões","1"
"Libraries\Brazil\Duto\Conexões\Oval\Ys","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Thrive Portfolio\7 Storage","1"
"Libraries\Brazil\Duto\Conexões\Redondo\Uniões","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Thrive Portfolio\1 Desks","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Supplemental Products\1 Storage","1"
"Libraries\Brazil\Duto\Conexões\Retangular\Cruzamentos","1"
"Libraries\Brazil\Duto\Conexões\Retangular\Uniões","1"
"Libraries\Brazil\Elétrica\Arquitetura\Alimentação elétrica\Distribuição","1"
"Libraries\Brazil\Elétrica\Arquitetura\Informação e comunicação\Comunicação","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\My Studio Environments\4 Display Components","1"
"Componente de Detalhe\Div 09-Acabamentos\09600-Piso\09640-Piso de madeira","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\My Studio Environments\2 Work Surfaces","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\My Studio Environments\1 Infrastructure\1 Walls","1"
"Libraries\Brazil\Equipamento Especial\Escadas rolantes","1"
"Componente de Detalhe\Div 09-Acabamentos\09200-Emboço e placa de gesso\09250-Parede de gesso acartonado","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Herman Miller Collection\4 Accessories","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Canvas Group-Based\1 Structure","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Action Office System\5 Work Organizers","1"
"Componente de Detalhe\Div 09-Acabamentos\09200-Emboço e placa de gesso\09210-Emboço de gesso","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Action Office System\1 Walls\4 Hardware","1"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\029 Magneos LED","1"
"Libraries\Brazil\Hidráulica\Arquitetura\Conexões\Bebedouros","1"
"Libraries\Brazil\Hidráulica\Arquitetura\Conexões\Drenagens","1"
"Hidráulico\Hidráulica\Arquitetura\Peças\Bebedouros","1"
"Hidráulico\Hidráulica\Arquitetura\Equipamento\Aquecedores de água","1"
"Hidráulico\Familias Tigre\Registros e Valvulas\Ventosa","1"
"Obra ou Construção\obras\EQUIPAMENTOS URBANOS\EQUIPAMENTOS URBANOS","1"
"Obra ou Construção\obras\EQUIPAMENTOS URBANOS\LIXEIRAS","1"
"Elementos de Arquitetura\Brise Soleil","1"
"Obra ou Construção\obras\Veículos\Motos ou Bicicletas","1"
"Obra ou Construção\obras\Veículos\Veículos e estacionamento\AERONAVES","1"
"Obra ou Construção\obras\Veículos\Veículos e estacionamento\Bicicletas e Motos","1"
"office\Cadeiras","1"
"office\Escrivaninhas","1"
"Elementos de Arquitetura\Cobertura\Claraboia","1"
"Elementos de Arquitetura\Cobertura\COBERTURA E MADEIRAMENTO\BRISES E PERGOLADO","1"
"HABITACÃO\03. DORMITORIO","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 01-Geral","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 02-Preparação do terreno\02700-Bases, lastros e pavimentos\02750-Pavimento rígido","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 02-Preparação do terreno\02700-Bases, lastros e pavimentos\02770-Meios-fios e canaletas","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 03-Concreto\03100-Formas e acessórios de concreto\03150-Acessórios de concreto","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 03-Concreto\03500-Decks e contrapisos cimentícios\03540-Contrapisos cimentícios","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 04-Alvenaria\04060-Argamassa de alvenaria","1"
"Elementos de Arquitetura\Cobertura\Telhados\Capela Religioso","1"
"Banheiro\Conjuntos","1"
"Banheiro\CONJUNTO","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 06-Madeira e plástico\06100-Carpintaria bruta\06170-Madeira estrutural pré-fabricada","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 06-Madeira e plástico\06400-Madeiramento arquitetônico","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 07-Proteção térmica e umidade\07200-Proteção térmica\07210-Isolamento da construção","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 07-Proteção térmica e umidade\07300-Telhas, azulejos e coberturas de telhado\07310-Telhas","1"
"FAMILIAS do SOBRADO\Tomadas e Interruptores V-9","1"
"Obra ou Construção\obras","1"
"Elementos de Arquitetura\Cobertura\Telhados\Perfil","1"
"Hidráulico\base de ducha","1"
"Hidráulico\Biblioteca Deca BIM Revit\Banho\Acqua Plus","1"
"Hidráulico\Biblioteca Deca BIM Revit\Cozinha\Prata","1"
"Banheiro\Interiores - Banheiro","1"
"Mobiliário\Móveis","1"
"Mobiliário\Pianos","1"
"Mobiliário\Poltronas","1"
"Hidráulico\Biblioteca Deca BIM Revit\Cozinha\Link","1"
"Mobiliário\Poltronas e Sofás\Sofás","1"
"Hidráulico\Biblioteca Deca BIM Revit\Cozinha\Izy","1"
"Mobiliário\Quarto\Comoda","1"
"Mobiliário\Quarto\Criado mudo","1"
"Mobiliário\Racks e Estantes","1"
"Hidráulico\Biblioteca Deca BIM Revit\Cozinha\Flex","1"
"Hidráulico\Biblioteca Deca BIM Revit\Cozinha\Fast","1"
"Mobiliário\Sala de Estar\C) MUEBLES CON TV","1"
"Hidráulico\Biblioteca Deca BIM Revit\Cozinha\Aspen","1"
"Hidráulico\Biblioteca Deca BIM Revit\Banho\Windsor","1"
"Mobiliário\Sala de Estar\Mesas","1"
"Hidráulico\Biblioteca Deca BIM Revit\Banho\Pro","1"
"Mobiliário\Sala de Estar\Sofas\Sofas Design","1"
"Hidráulico\Biblioteca Deca BIM Revit\Banho\Max","1"
"Hidráulico\Biblioteca Deca BIM Revit\Banho\Duchas manuais","1"
"MOTOS E CARROS","1"
"Hidráulico\Biblioteca Deca BIM Revit\Banho\Balance 12","1"
"Hidráulico\Biblioteca Deca BIM Revit\Banho\Aspen","1"
"Hidráulico\Biblioteca Deca BIM Revit\Banho\Aquamax","1"
"Hidráulico\Biblioteca Deca BIM Revit\Banho","1"
"Mobiliário\Mesas\Mesas Diversas","1"
"FAMILIAS do SOBRADO\Pilares estruturais\Concreto pré-moldado","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 09-Acabamentos\09200-Emboço e placa de gesso\09210-Emboço de gesso","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Produtos Economizadores\Misturador Termostato Decaterm","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Produtos Economizadores\Decamatic Mictorio","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Produtos Economizadores\Decalux Torneira de embutir","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Produtos Economizadores\Decalux Mictorio de embutir","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Produtos Economizadores\Decalux Bateria","1"
"PERFIL\Perfis\Parede Basica","1"
"PERFIL\Perfis\Sanca","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Metais\Tube","1"
"Banheiro\Acessórios\Interiores - Banheiro","1"
"Baixa Tensão","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Metais\Sky","1"
"AUDITÓRIO\Pulpito","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Metais\Liv","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Loucas\Studio Kids","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Loucas\Quadra","1"
"Placas","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Loucas\One Piece","1"
"Arquitetura\10 - Elementos de Construção\Pérgolas e Coberturas","1"
"PLOMBERIA-ARTEF SANIT","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Loucas\Duomo Plus","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Loucas\Dream","1"
"Arquitetura\10 - Elementos de Construção\Perfis\Site","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Cubas\Cubas de piso","1"
"Portas e janelas\BIM CP 130\BE_Reynaers_CP 130","1"
"Portas e janelas\BIM CP 130\NL_Reynaers_CP 130","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Uso Profissional\Linha Conforto\Decamatic Conforto","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 09-Acabamentos\09200-Emboço e placa de gesso\09205-Forração e armação","1"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Uso Profissional\Linha Conforto\Hydra Conforto","1"
"Familias de Hidraulica\Familias Tigre\Caixas e Ralos\Porta Grelhas","1"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 09-Acabamentos\09200-Emboço e placa de gesso\09250-Parede de gesso acartonado","1"
