"action","reason","id","family_name","category","symbols","used_symbols_detected","review_candidate"
"MANTER","Familia base ou potencialmente util no template","4945415","Pilares HP Gerdau","Pilares estruturais","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4945429","Pilares W Gerdau","Pilares estruturais","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4427626","Trus_Joist-Weyerhaeuser-Parallam_PSL-Post_Column","Pilares estruturais","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4427709","Trus_Joist-Weyerhaeuser-Parallam_Plus_PSL-Post_Column","Pilares estruturais","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4427353","Trus_Joist-Weyerhaeuser-TimberStrand_LSL-Post_Column","Pilares estruturais","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3626170","UC-Colunas universais-Coluna","Pilares estruturais","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4101864","UC-Universal Column-Column","Pilares estruturais","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","1235932","scol - PILAR CIRCULAR","Pilares estruturais","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","2788217","scol - PILAR DE MADEIRA RETANGULAR","Pilares estruturais","3","0","SIM"
"MANTER","Familia base ou potencialmente util no template","2787676","scol - PILAR METÁLICO PERFIL I","Pilares estruturais","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","166814","scol - PILAR RETANGULAR","Pilares estruturais","8","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3627215","Abertura da porta e vidraça com revestimento","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3627299","Abertura da porta e vidraça sem revestimento","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3627380","Abertura da porta sem revestimento","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3635980","Aluprof_MB-Harmony-DUO_I_Alu_Door-Dbl-Inward-Opening_ENG_R-00384","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3635886","Aluprof_MB-Harmony-DUO_I_Alu_Door-Sgl-Inward-Opening_ENG_R-00383","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3636482","Aluprof_MB-Harmony_I_Alu_Door-Dbl-Inward-Opening_ENG_R-00382","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3636131","Aluprof_MB-Harmony_I_Alu_Door-Sgl-Inward-Opening_ENG_R-00381","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3636239","Aluprof_MB-Harmony_I_Alu_Door-Sgl-Inward-Opening_EN_R-00551","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3636644","Clearance Zone","Portas","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3403480","IntSgl (10)","Portas","2","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3625921","M_Folha única","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4489369","M_Porta-Abertura","Portas","0","0","NAO"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3481863","M_Porta-De_Abrir-Pormade-Light-001_07","Portas","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3632070","M_Porta-De_Abrir-Pormade-Light-001_08","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3632107","M_Porta-De_Abrir-Pormade-Light_001_07-Dupla","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3632145","M_Porta-De_Abrir-Pormade-Light_001_08-Dupla","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3631698","M_Porta-De_Abrir-Pormade-Lisa","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3631734","M_Porta-De_Abrir-Pormade-Lisa-Dupla","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3631771","M_Porta-De_Abrir-Pormade-Lisa-Dupla_Veneziana_Inferior","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3631809","M_Porta-De_Abrir-Pormade-Lisa-Dupla_Veneziana_Inferior-PVC","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3631846","M_Porta-De_Abrir-Pormade-Lisa-Dupla_Veneziana_Superior_Veneziana_Inferior","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3631884","M_Porta-De_Abrir-Pormade-Lisa-Dupla_Visor_Superior","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3631922","M_Porta-De_Abrir-Pormade-Lisa-Dupla_Visor_Superior_Veneziana_Inferior","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3631960","M_Porta-De_Abrir-Pormade-Lisa-Veneziana_Inferior","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3631997","M_Porta-De_Abrir-Pormade-Lisa-Veneziana_Inferior-PVC","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3632033","M_Porta-De_Abrir-Pormade-Lisa-Veneziana_Superior_Veneziana_Inferior","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3631624","M_Porta-De_Abrir-Pormade-Lisa-Visor_Superior","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3631661","M_Porta-De_Abrir-Pormade-Lisa-Visor_Superior_Veneziana_Inferior","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3632235","M_Porta-De_Correr-Pormade-Com_Rebaixo-Porta_Frizzatta_001","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3632262","M_Porta-De_Correr-Pormade-Com_Rebaixo-Porta_Frizzatta_002","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3632289","M_Porta-De_Correr-Pormade-Com_Rebaixo-Porta_Frizzatta_003","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3632316","M_Porta-De_Correr-Pormade-Com_Rebaixo-Porta_Lisa","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3632343","M_Porta-De_Correr-Pormade-Com_Rebaixo-Porta_Veneziana_PVC","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3632370","M_Porta-De_Correr-Pormade-Porta_Frizzatta_001","Portas","0","0","NAO"
"REMOVER_SUGERIDO","Familia generica/MEP detalhada ou sistema pouco usado no fluxo Edgard inicial","3484213","M_Porta-De_Correr-Pormade-Porta_Frizzatta_002","Portas","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3632396","M_Porta-De_Correr-Pormade-Porta_Frizzatta_003","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3632183","M_Porta-De_Correr-Pormade-Porta_Lisa","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3632209","M_Porta-De_Correr-Pormade-Porta_Veneziana_PVC","Portas","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2899124","PA-1F-LISA","Portas","5","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2789476","PORTA","Portas","7","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3555748","PORTA PIVOTANTE","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3532284","Porta 4 folhas 06","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3533109","Porta 4 folhas 10","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","1863928","Porta Aberta Madeira 100cm","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","1856743","Porta Aberta Madeira 60cm","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","1858543","Porta Aberta Madeira 70cm","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","1860338","Porta Aberta Madeira 80cm","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","1862133","Porta Aberta Madeira 90cm","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2564508","Porta Correr 4 Folhas Abri no meio","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2572720","Porta Correr Madeira","Portas","9","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2574133","Porta Correr Par Abri Meio","Portas","2","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2576775","Porta Correr Vidro","Portas","6","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2372879","Porta Veneziana de Correr Dupla","Portas","4","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2353763","Porta de Abrir - Frizzatta Pormade","Portas","6","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2375489","Porta de Abrir Metálica Veneziana","Portas","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3632429","Porta de Aço","Portas","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2363112","Porta de Correr - 4 folhas - Vidro","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2504867","Porta de Correr 4 folhas - mão amiga","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2419375","Porta de Correr Alumínio - 2 Folhas","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2420291","Porta de Correr Alumínio - 3 Folhas","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2553854","Porta de Correr Mão Amiga Paramétrica","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2402087","Porta de Correr Vidro e Alumínio 2 Painéis","Portas","3","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2410640","Porta de Correr de Madeira - 4 folhas","Portas","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3628514","Porta de Vidro","Portas","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3539829","Porta de correr - vidro temperado 4 folhas","Portas","3","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3533915","Porta de correr - vidro temperado 4 folhas centrais","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3544475","Porta de correr com revestimento - 1 Painel com trilho de aço inoxidável","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3547547","Porta de correr dupla envidraçada com revestimento","Portas","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3630021","Porta de correr sem revestimento - 1 Painel embutido na parede","Portas","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3550085","Porta de entrada dupla com revestimento","Portas","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3627428","Porta de entrada única com revestimento","Portas","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2358269","Porta em Madeira","Portas","5","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3553490","Porta envidraçada de correr quádrupla sem revestimento","Portas","2","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3627489","Porta pivotante dupla sem revestimento","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3627536","Porta pivotante simples sem revestimento","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3627140","Porta veneziana de correr dupla sem revestimento","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3628476","Porta veneziana envidraçada de correr dupla sem revestimento","Portas","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3561328","Porta veneziana envidraçada de correr quádrupla com revestimento","Portas","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3627177","Porta veneziana envidraçada de correr quádrupla sem revestimento","Portas","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3558315","Porta única com revestimento","Portas","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3629856","Porta-Interna-Única-5_Painel_Vertical-Madeira","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3630080","Porta-Painel-Único","Portas","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3628544","Porta-Parede-Cortina-Vidro-Único","Portas","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3564219","Portão e Garagem 48 (1)-0002","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2467724","Sasazaki Item 02 a - Portas Pivotantes - PPLHP - 223,5 x 126,2","Portas","2","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2469617","Sasazaki Item 02 b - Portas Pivotantes - PPLHP - 243,5 x 146,2","Portas","2","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2473978","Sasazaki Item 04 - Sound Block - PIVCTR","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2478442","Sasazaki Item 06 - Sound Block PC","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2480090","Sasazaki Item 07 - Porta Interna PIA","Portas","2","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2482168","Sasazaki Item 08 - Porta Interna PIAB","Portas","2","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2488241","Sasazaki Item 11 - Porta de abrir com veneziana ventilada - PAVV","Portas","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2490346","Sasazaki Item 12 - Porta de abrir com lambri e puxador","Portas","1","0","SIM"
